id,Title,Singer,Lyric,genre,path,gender
671,DM,프로미스나인,Hey you 지금 뭐 해 잠깐 밖으로 나올래 네가 보고 싶다고 거울 속의 난 So perfect 새로 산 신발도 Check it okay 잠든 도시를 깨워 Late night late night 더 더 더 두근거려 거리마다 빛나는 Spotlight spotlight 네게 가까워질 때 Ah woo woo woo 내 입가에 미소가 번져 네 눈 속에 My eyes 떨려와 Yeah 달콤하게 속삭일래 간직했던 내 맘을 Yeah it’s you Doesn’t matter 특별한 Me and you 가까이 갈래 I want to 눈을 못 피하게 말도 못 돌리게 너만 좋다면 Doesn’t matter 망설이지 말고 네 마음을 더 보여줘 네 손을 잡을래 너를 꼭 안을래 좋아해 널 내 맘은 I want you 기다리다 놓쳐 날 너도 알잖아 난 Special Woo 원하는 건 딱 하나 모두 알잖아 다 티가 나는 걸 장난이 아니야 난 욕심이 생겼어 난 이대로 널 보낼 순 없어 Ah woo woo woo 네 미소에 내 맘이 떨려 내 두 볼에 Red light 번져와 Yeah 솔직하게 말해볼래 숨겨왔던 내 맘은 Yeah it’s you Doesn’t matter 특별한 Me and you 가까이 갈래 I want to 눈을 못 피하게 말도 못 돌리게 너만 좋다면 Doesn’t matter 망설이지 말고 네 마음을 더 보여줘 네 손을 잡을래 너를 꼭 안을래 좋아해 널 내 맘은 I want you So just listen 떨리는 내 손을 잡아줘 넌 So special 매일 밤 기다린 지금 이 순간 You’re the one that I needed 나와 같다고 말해줘 이 밤이 끝나기 전에 Doesn’t matter 시작해 Me and you 느낌이 좋아 I got you 어떡해 너와 나 이렇게 가까이 네 맘이 보여 Doesn’t matter 주저하지 말고 네 두 팔로 날 안아줘 어쩌면 너와 나 마주한 이 순간 좋아해 난 너만을 I want you,Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/671.mp3,여성
672,좋은 날,아이유,어쩜 이렇게 하늘은 더 파란 건지 오늘따라 왜 바람은 또 완벽한지 그냥 모르는 척 하나 못들은 척 지워버린 척 딴 얘길 시작할까 아무 말 못하게 입맞출까 눈물이 차올라서 고갤 들어 흐르지 못하게 또 살짝 웃어 내게 왜 이러는지 무슨 말을 하는지 오늘 했던 모든 말 저 하늘 위로 한번도 못했던 말 울면서 할 줄은 나 몰랐던 말 나는요 오빠가 좋은걸 어떡해  새로 바뀐 내 머리가 별로였는지 입고 나왔던 옷이 실수였던 건지 아직 모르는 척 기억 안 나는 척 아무 일없던 것처럼 굴어볼까 그냥 나가자고 얘기할까 눈물이 차올라서 고갤 들어 흐르지 못하게 또 살짝 웃어 내게 왜 이러는지 무슨 말을 하는지 오늘 했던 모든 말 저 하늘 위로 한번도 못했던 말 울면서 할 줄은 나 몰랐던 말 나는요 오빠가 좋은걸 어떡해  이런 나를 보고 그런 슬픈 말은 하지 말아요 철없는 건지 조금 둔한 건지 믿을 수가 없는걸요 눈물은 나오는데 활짝 웃어 네 앞을 막고서 막 크게 웃어 내가 왜 이러는지 부끄럼도 없는지 자존심은 곱게 접어 하늘위로 한 번도 못했던 말 어쩌면 다신 못할 바로 그 말 나는요 오빠가 좋은걸 아이쿠 하나 둘 I'm in my dream It's too beautiful beautiful day Make it a good day Just don't make me cry 이렇게 좋은 날,Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/672.mp3,여성
673,상상더하기,라붐 (LABOUM),1 2 Come On R U Ready 3 4 Do It I'm Ready 5 6 Baby Are You Ready 지금 나와 어디든 가자 지루한 하루 여기까지만 All Stop 작은 가방 운동화 챙겨 자 더 크게 Radio를 높이고 코발트블루 물결 눈부신 바다 달빛 가득 묻은 작은 섬 야경이 눈부신 도시는 어때 함께라면 어디든 좋아 난 너와 나 그곳으로 떠나는 거야 상상에 상상에 상상을 더해서 어머 깜짝야 눈부셔 눈부셔 눈부셔 이건 뭐 Oh Hello New World 두 손 모아 소리치면 푸른 하늘이 내게로 와 날아가볼래 상상의 상상의 미래로 가볼까 바람을 타고 새로운 눈빛에 가슴이 붐 붐 붐 Oh 발견했어 우리들만의 Paradise 흑백영화 같은 하루에 레몬 터지듯 짜릿함이 필요해 지금 당장 널 데려갈게 꿈꿔오던 사진 속 그곳으로 민트그린빛 바람 가득한 숲 속 달콤한 향기의 칵테일 지도를 벗어나 Ticket To The Dream 함께라면 어디든 좋아 난 너와 나 그곳으로 떠나는 거야 상상에 상상에 상상을 더해서 어머 깜짝야 눈부셔 눈부셔 눈부셔 이건 뭐 Oh Hello New World 두 손 모아 소리치면 푸른 하늘이 내게로 와 날아가볼래 상상의 상상의 미래로 가볼까 바람을 타고 새로운 눈빛에 가슴이 붐 붐 붐 Oh 발견했어 우리들만의 Paradise 너와 나의 비밀스런 풍경들 언제라도 다시 와 주겠니 은하수 아래 밤새 부른 노래 영원히 잊지 않을 거야 이 시간 속에 영원히 네 품에 안기고 싶은걸 단 둘이 이순간 잠들고 싶은걸 지도엔 없는 이 곳을 꼭 기억해줘 우리들만의 Paradise 상상에 상상에 상상을 더해서 어머 깜짝야 눈부셔 눈부셔 눈부셔 이건 뭐 oh Hello New World 처음 만난 세상 속에 나의 가슴이 라 라 라 라 날아가볼래 상상의 상상의 미래로 가볼까 바람을 타고 새로운 눈빛에 가슴이 붐 붐 붐 Oh 발견했어 우리 들만의 Paradise 1 2 Come On R U Ready 3 4 Do It I'm Ready 5 6 Baby Are You Ready,Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/673.mp3,여성
674,여름이 들려 (Summer Comes),오마이걸 (OH MY GIRL),"문득 네가 들리면, 고갤 돌리면, 맘이 떨리면, 어느새 여름인가 봐 yeah yeah yeah 하얀 파도 밀리면, 모랠 달리면, 널 떠올리면, 또 설레 사랑인 거야 레몬 빛 해가 날 비춰 짧았던 봄을 보낼 때가 왔다고 짭짤한 바람 사이로 또 네가 들리잖아 여름이라고 지난여름 둘이 타오르던 우린 영원히 잊지 못할 만큼 설렌 계절 같아 like you 수평선을 그리다 몰래 담아 띄워 보낸 wishing 타는 맘은 swishing, yeah 높아지는 태양 아래 그날처럼 간절하게 기다린 너일 거야 파도 너머로 내 두 귓가에 몰래 속삭인 여름의 목소리 Come to me come to me put it all on me 귀를 기울여 듣고 싶은 맘이 설레이잖아 문득 네가 들리면, 고갤 돌리면, 맘이 떨리면, 어느새 늘 그리던 내 여름이던 널 원해 하얀 파도 밀리면, 모랠 달리면, 널 떠올리면, 또 설레 사랑인 거야 oh my my my 마음껏 소리 질러 nanana (yayaya) Like minions야 bananana How are you? Not too shabby 햇빛이 째려볼 땐 바다로 가 ah ah See if I care 너의 MBTI I couldn’t care less 모든 것들이 다 선명해져 오는 너야 수평선을 그리다 몰래 담아 띄워 보낸 wishing 타는 맘은 swishing, yeah 높아지는 태양 아래 그날처럼 간절하게 기다린 너일 거야 파도 너머로 내 두 귓가에 몰래 속삭인 여름의 목소리 Come to me come to me put it all on me 귀를 기울여 듣고 싶은 맘이 설레이잖아 문득 네가 들리면, 고갤 돌리면, 맘이 떨리면, 어느새 늘 그리던 내 여름이던 널 원해 하얀 파도 밀리면, 모랠 달리면, 널 떠올리면, 또 설레 사랑인 거야 oh my my my 챙길래 sunglass, cap no yep 몸만 가도 돼 keep your pants on 어색하더라도 조금만 전할게 비밀이니 소리는 줄일게 바람이 부르니 자연히 달리니 지금 떨리니 보이니 내 웃음이 하나둘 널 향해 또 맘이 차올라 올라 (Summer Comes) 아주 가까이 들린 이 여름 (그래 분명 너야) 긴 기다림을 넘어 펼쳐질 me and you 꿈꾸듯 더 깊이 널 느껴 오롯이 가장 뜨거운 여름이 될 것 같아 (Oh Summer Comes) 문득 네가 들리면, 고갤 돌리면, 맘이 떨리면, 어느새 늘 그리던 내 여름이던 널 원해 하얀 파도 밀리면, 모랠 달리면, 널 떠올리면, 또 설레 사랑인 거야 oh my my my",Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/674.mp3,여성
675,Rock with you,세븐틴 (SEVENTEEN),"지금 이 노래가 내가 될 수 있게 만들어 준 네가 다가온다 셋 둘 하나  뭐든지 다 주고 싶어 나에게 너만 있다면 Won’t let them break your heart oh no 네가 없다면 난 아무것도 아냐  No words are enough for you 노랫말로 담고 싶어 So, 모든 나의 감정 너로 읽고 쓰게 해줘  I just want to love you 널 혼자 두지 않아 난 I just want you, I need you 이 밤은 짧고 넌 당연하지 않아  I tell you This time I wanna rock with you Moonlight 이 밤에 Shine on you Tonight I wanna ride with you 그 어디라도  Baby hold on Baby hold on 어디에서도 Baby hold on Baby hold on 어디서라도 세상이 끝나더라도 I wanna ride with you  널 위해 달리고 있어 널 위해서라면 뭐든 숨이 멈출 때까지 난 너만  No words are enough for you 멜로디로 담고 싶어 So, 너의 모든 감정 내가 들을 수 있게 해줘  I just want to love you 널 혼자 두지 않아 난 I just want you, I need you 이 밤은 짧고 넌 당연하지 않아  I tell you This time I wanna rock with you Moonlight 이 밤에 Shine on you Tonight I wanna ride with you 그 어디라도  Baby hold on Baby hold on 어디에서도 Baby hold on Baby hold on 어디서라도 세상이 끝나더라도 I wanna  Ride with you Fall into your eyes 모든 순간들이 오로지 널 향해 있어 나는 너 하나로 충분해  당연한 건 하나 없어 나에게 너만 있어서 Won’t let them break your heart oh no  그 어디라도 Baby hold on Baby hold on 어디에서도 Baby hold on Baby hold on 어디서라도 세상이 끝나더라도  I wanna rock with you I wanna rock with you I wanna stay with you",Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/675.mp3,남성
676,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",어서 날 알아보길 바래 나 없는 넌 안 되겠다고 말해 깨고 또 깨어나도 반복되는 깊고 슬픈 꿈 내 머릴 쓰다듬고 이제 괜찮다고 말해 메마른 너의 눈빛은 make me crazy 둘 사이 파랗고 위태로운 다리를 건너 나밖에 몰랐었던 너 사랑이 전부였던 나 그곳으로 난 돌아가길 바래 날 끌어당겨 작은 틈도 없게 해줘 네게 안겨 지친 맘을 쉬고 싶어 발이 땅에 닿지 않는 이별 위를 혼자 허우적대며 걷지 않게 해줘 I walk on the moon in the air I walk on the moon in the air 바닥 출신의 신사가 널 원해 이 신사는 never leave you lonely 오늘 낮 오늘 밤 아 오늘 다 너한테 내줄래 무료로 다 전세 내 동네로 와 도시를 나와줘 도시의 공주님 나에게 맡겨 널 걱정 마 돈 벌어 구매할래 니 시간 말 안 할랬는데 내가 스타래 서울시가 널 탐하는 남자는 villain 영웅은 단번에 악당을 killin 야망이 가득한 난 그 후 널 안고 총 모양 오른손을 한 채로 1llin Baby girl 나와 그댄 어려 시간은 많잖아 나와 몇 억 초를 세버려 Mooooah 오늘뿐여도 yes 죽을 때까지라면 더 yes princess 날 끌어당겨 작은 틈도 없게 해줘 네게 안겨 지친 맘을 쉬고 싶어 발이 땅에 닿지 않는 이별 위를 혼자 허우적대며 걷지 않게 해줘 I walk on the moon in the air I walk on the moon in the air I walk on the moon in the air I walk on the moon in the air,Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/676.mp3,혼성
677,RUN2U,STAYC(스테이씨),RUN Told you not 또 괜한 기대 겉으론 걱정해 난 안 바뀌네 또 가끔 말을 막 해 너무 딱해 헛소리들 나는 안 들리네 no oh yeah Told you 난 so always b day 겉으론 내 편인데 못해 이해 그 참견들은 가짜 나는 바빠 어떻게 해도 나는 안 들리네 no no oh 타 버리고 파 너의 사랑은 so sunny yeah 사라져도 사라져도 다 버리고 파 너만 있다면 no worry yeah 알잖아 It should be you So I’LL RUN TO YOU So I’LL RUN TO YOU 선을 넘는 거래도 over and over 다쳐도 괜찮아 I’LL RUN TO YOU So I’LL RUN TO YOU A little bit little bit Young A little bit little bit Young A little bit little bit 알지 나의 Style 네가 어떤 너래도 over and over 다쳐도 괜찮아 I’LL RUN TO YOU JJ 물불 안 가리는 type I never 절대로 도도 망가질 수 없는 사이 알잖아 I’m not a poser 혹시라도 잘못돼도 절대 너를 탓하지 않아 그게 어디라도 wanna be there 타 버리고 파 너의 사랑은 so sunny yeah 사라져도 사라져도 다 버리고 파 너만 있다면 no worry yeah 알잖아 It should be you So I’LL RUN TO YOU So I’LL RUN TO YOU 선을 넘는 거래도 over and over 다쳐도 괜찮아 I’LL RUN TO YOU So I’LL RUN TO YOU A little bit little bit Young A little bit little bit Young A little bit little bit 알지 나의 Style 네가 어떤 너래도 over and over 다쳐도 괜찮아 I’LL RUN TO YOU No no that’s ok that’s ok 누가 뭐래도 No 괜찮아 아플 거래도 상관없어 멋대로 생각해도 돼 막지 못해 널 사랑하기 때문에 So I’LL RUN TO YOU So I’LL RUN TO YOU 선을 넘는 거래도 over and over 다쳐도 괜찮아 I’LL RUN TO YOU So I’LL RUN TO YOU A little bit little bit Young A little bit little bit Young A little bit little bit 알지 나의 Style 네가 어떤 너래도 over and over 다쳐도 괜찮아 I’LL RUN TO YOU,Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/677.mp3,여성
678,I WANNA KNOW,장하오 (ZEROBASEONE),"내가 보는 시선 끝엔 항상 네가 있단 걸 알까 넌  More than ever 네게 전하고 싶은 게 많아졌는데  함께 걷자 이 길을 나란히 손등을 스치며 And feel the sunlight  I wanna know everything 'bout you and I wanna tell you everything 'bout me  너와 내 사소한 습관부터 일상의 모든 걸 I wanna know everything 'bout us  Little changes on your face got me thinkin’ every time 무슨 일이 있는 걸까?  별거 아니라곤 해도 You can lay your head on me now 내가 들어줄게 다  함께 걷자 이 길을 나란히 손등을 스치며 Together we paint up the sky  I wanna know everything 'bout you and I wanna tell you everything 'bout me  너와 내 사소한 습관부터 일상의 모든 걸 I wanna know everything 'bout us  매일 너를 더 알고싶어 난 전부 기억할거야 Whatever you like  Something that’ll make you smile, that can make you frown 그리고 더 바란다면 네 마음까지 I wanna know (ooh woah)  I wanna know everything 'bout you and I wanna tell you everything 'bout me  너와 내 사소한 습관부터 일상의 모든 걸 I wanna know everything 'bout us",Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/678.mp3,남성
679,SHAKE IT,씨스타,너만을 유혹하는 춤 우우우 우우우우 심장에 매력 발산 중 우우우 우우우우 손끝만 스쳐도 막 쿵쿵쿵쿵 Oh 내 맘이 흔들려 Shake it shake it for me Shake it shake it for me 나나나 나나나 나나나 Hey 나나나 나나나 나나나 짜릿한 이 느낌 날 춤을 추게 해 지금 이 순간 Shake it Bae bae baby Love me love me love me now 흔들리는 내 맘 모르겠니 So let's dance Just shake it let's dance 좀 더 핫하게 완전 와일드하게 Make it louder 우우우 더 크게 make it louder 우우우 날 자꾸 흔들어 흔들어 놀라게 흔들어 Shake it oh shake it 밤새 나와 Shake it baby 아주 fun하고 smart하게 흔들흔들어 온몸이 찌릿찌릿 우리 둘이 흔들흔들어 심하게 통하니 여기 불났으니 When I Move 움직여 자리 잡았으니 Shake it shake it for me Shake it shake it for me 나나나 나나나 나나나 Hey 나나나 나나나 나나나 짜릿한 이 느낌 날 춤을 추게 해 지금 이 순간 Shake it Bae bae baby Love me love me love me now 흔들리는 내 맘 모르겠니 So let's dance Just shake it let's dance 좀 더 핫하게 완전 와일드하게 Make it louder 우우우 더 크게 make it louder 우우우 날 자꾸 흔들어 흔들어 놀라게 흔들어 Shake it oh shake it 밤새 나와 Shake it baby Shake it oh shake it Shake it up shake it for me Shake it oh shake it Shake it up shake it for me Shake it oh shake it Shake it up shake it for me Shake it oh shake it Shake it up shake it for me Shake it for me my baby Shake it for me my baby 그렇게 모두 모여 dance Just shake it let's dance 좀 더 핫하게 완전 와일드하게 Make it louder 우우우 더 크게 make it louder 우우우 날 자꾸 흔들어 흔들어 놀라게 흔들어 Shake it oh shake it 밤새 나와 Shake it baby,Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/679.mp3,여성
680,으르렁 (Growl),EXO,Yo Okay 나 혹시 몰라 경고하는데 잘 들어 지금 위험해 So Dangerous 자꾸 나를 자극하지마 큰일 나 나도 날 몰라 숨이 자꾸 멎는다 네가 날 향해 걸어온다 나를 보며 웃는다 너도 내게 끌리는지 눈앞이 다 캄캄해 네가 뚫어져라 쳐다볼 땐 귓가에 가까워진 숨소리 날 미치게 만드는 너인걸 아무도 널 못 보게 품에 감추고 싶어 널 노리는 시선들 내 안에 일어난 거센 소용돌이 검은 그림자 내 안에 깨어나 널 보는 두 눈에 불꽃이 튄다 그녀 곁에서 모두 다 물러나 이젠 조금씩 사나워진다 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러서지 않으면 다쳐도 몰라 날이 선 눈빛과 베일듯한 긴장감 지금 탐색 중이야 너의 주위를 Babe Babe Oh 넌 그냥 그대로 있어 나만을 바라보면서 절대 널 보내지 않아 두고 봐 Babe 흐린 공간속에서 선명하게 빛나는 널 노리는 시선들 내 안에 울리는 경보 울림소리 검은 그림자 내 안에 깨어나 널 보는 두 눈에 불꽃이 튄다 그녀 곁에서 모두 다 물러나 이젠 조금씩 사나워진다 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러서지 않으면 다쳐도 몰라 E X O 또 다른 늑대들이 볼세라 너무나 완벽한 내 여자라 품속엔 부드럽게 너를 안고 너만을 위해서 나는 난폭해지고 결국엔 강한 자가 얻게 되는 미인 자리가 없으니까 그냥 돌아가 I win 가능성 제로야 닳으니까 그만 봐 그녀를 넘본다면 나를 먼저 넘어봐 우리 말곤 하나둘씩 지워버리자 너하고 나만 여기 남아 멈춰진 듯이 워 검은 그림자 내 안에 깨어나 널 보는 두 눈에 불꽃이 튄다 그녀 곁에서 모두 다 물러나 이젠 조금씩 사나워진다 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러서지 않으면 다쳐도 몰라 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러서지 않으면 다쳐도 몰라,Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/680.mp3,남성
681,HER,블락비 (Block B),Jesus 무슨 말이 필요해 모두 널 작품이라고 불러 Just a little bit of you 격하게 아껴 Baby ye ye Ooh Wow 놀라워 더할 나위 없이 아름다우신 그녀의 자태 보통 여잔 명함도 못 내밀고 끼리끼리 뭉쳐 네 험담을 나누겠지 잘들어 주위에 늑대 놈들 주의 자식들 하나같이 외모 지상주의 망치로 뒤통수 한대 맞은 듯이 머릿속이 띵하고 어지러워 Jesus 무슨 말이 필요해 모두 널 작품이라고 불러 Just a little bit of you 격하게 아껴 Baby ye ye 뭐 하나 빠짐없이 예쁘구나 Her 어어 Her 어어 Her 어어 Uh 어안이 벙벙해 Her 어어 Her 어어 Her 어어 너 말곤 전부 평범해 아찔하게 뻗은 곡선 난 바로 기절 I need suction 무작정 부담 주는 멍청이들 사이에 넌 빈틈없는 Boxer 나의 Olivia Hussey 능력이 있어도 허세는 없는 그 성품과 적절한 볼륨감 I wanna hug and kisses 주위에 늑대 놈들 주의 자식들 하나같이 외모 지상주의 망치로 뒤통수 한대 맞은 듯이 머릿속이 띵하고 어지러워 Jesus 무슨 말이 필요해 모두 널 작품이라고 불러 Just a little bit of you 격하게 아껴 Baby ye ye 뭐 하나 빠짐없이 예쁘구나 Her 어어 Her 어어 Her 어어 Uh 어안이 벙벙해 Her 어어 Her 어어 Her 어어 너 말곤 전부 평범해 바위처럼 무감정한 내가 이렇게 다시 바보가 된다 정신차려 보니 네 앞에 와서 Oh could you be my real love 정말 곱다 고와 누군가 다가와 말 걸면 넌 미소만 던져 줘 네 연락처는 안돼 침부터 닦고 와 물러서 Stop your talk Her uh her uh baby I’m all yours Jesus 무슨 말이 필요해 모두 널 작품이라고 불러 Just a little bit of you 격하게 아껴 Baby ye ye 뭐 하나 빠짐없이 예쁘구나 Her 어어 Her 어어 Her 어어 Uh 어안이 벙벙해 Her 어어 Her 어어 Her 어어 너 말곤 전부 평범해,Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/681.mp3,남성
682,BLUE,BIGBANG (빅뱅),겨울이 가고 봄이 찾아오죠 우린 시들고 그리움 속에 맘이 멍들었죠 I’m singing my blues 파란 눈물에 파란 슬픔에 길들여져 I’m singing my blues 뜬구름에 날려보낸 사랑 oh oh 같은 하늘 다른 곳 너와나 위험하니까 너에게서 떠나주는 거야 님이란 글자에 점하나 비겁하지만 내가 못나 숨는 거야 잔인한 이별은 사랑의 말로 그 어떤 말도 위로 될 수는 없다고 아마 내 인생의 마지막 멜로 막이 내려오네요 이제 태어나서 널 만나고 죽을 만큼 사랑하고 파랗게 물들어 시린 내 마음 눈을 감아도 널 느낄 수 없잖아 겨울이 가고 봄이 찾아오죠 우린 시들고 그리움 속에 맘이 멍들었죠 I’m singing my blues 파란 눈물에 파란 슬픔에 길들여져 I’m singing my blues 뜬구름에 날려보낸 사랑 oh oh 심장이 멎은 것 만 같아 전쟁이 끝나고 그 곳에 얼어 붙은 너와나 내 머릿속 새겨진 Trauma 이 눈물 마르면 촉촉히 기억하리 내 사랑 괴롭지도 외롭지도 않아 행복은 다 혼잣말 그 이상에 복잡한 건 못 참아 대수롭지 아무렇지도 않아 별수없는 방황 사람들은 왔다 간다 태어나서 널 만나고 죽을 만큼 사랑하고 파랗게 물들어 시린 내 마음 너는 떠나도 난 그대로 있잖아 겨울이 가고 봄이 찾아오죠 우린 시들고 그리움 속에 맘이 멍들었죠 오늘도 파란 저 달빛아래에 나 홀로 잠이 들겠죠 꿈속에서도 난 그대를 찾아 헤매이며 이 노래를 불러요 I’m singing my blues 파란 눈물에 파란 슬픔에 길들여져 I’m singing my blues 뜬구름에 날려보낸 사랑 I’m singing my blues 파란 눈물에 파란 슬픔에 길들여져 I’m singing my blues 뜬구름에 날려보낸 사랑 oh oh,Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/682.mp3,남성
683,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),빨간 맛 궁금해 Honey 깨물면 점점 녹아든 스트로베리 그 맛 코너 캔디 샵 찾아 봐 Baby 내가 제일 좋아하는 건 여름 그 맛 야자나무 그늘 아래 졸고 싶고 뜨거운 여름밤의 바람은 불고 너무 쉽게 사랑 빠져 버릴 나인틴 우린 제법 어울리고 또 멋져 좋아 첫눈에 반해 버린 네가 자꾸만 생각나 내 방식대로 갈래 빨간 맛 궁금해 Honey 깨물면 점점 녹아든 스트로베리 그 맛 코너 캔디 샵 찾아 봐 Baby 내가 제일 좋아하는 건 여름 그 맛 일곱 개의 무지갯빛 문을 열어 너의 세상은 짜릿해 멋있어 태양보다 빨간 네 사랑의 색깔 내가 가질래 내 멋대로 할래 날 봐 넌 뭘 생각하는데 오늘 뭘 할 수 있을까 내 맘대로 상상해 빨간 맛 궁금해 Honey 깨물면 점점 녹아든 스트로베리 그 맛 코너 캔디 샵 찾아 봐 Baby 내가 제일 좋아하는 건 여름 그 맛 복숭아 주스 스윗 앤 사워 믹스 Mood 네게 주고픈 칵테일을 Brew RED 귓속이 쨍 코가 맹 상상 그 이상 기분 Up and bang RED Bet you wanna bet you wanna dance like this 외쳐보자 좋아해요 솔직히 긴장해 땀이 뚝뚝 귀엽지 사랑에 빠져 그을려 우린 RED RED Ah 말 안 해도 알아주면 안 돼 내 맘은 더 커져 가는데 다 흘려버린 아이스크림같이 이러다 녹을지 몰라 그러니 말해 그래 그래 말해 그러니 말해 그래 그래 말해 너의 색깔로 날 물들여줘 더 진하게 강렬하게 빨간 맛 궁금해 Honey 깨물면 점점 녹아든 스트로베리 그 맛 코너 캔디 샵 찾아 봐 Baby 내가 제일 좋아하는 건 여름 그 맛 내가 제일 좋아하는 건 여름의 너,Dance,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/683.mp3,여성
684,비의 랩소디,임재현,이젠 눈물 그쳐 나를 봐요 우는 그대 더 아름다워 내게 이 모습조차 더 남지 않도록 그냥 고개 돌려요 그저 미안한 마음뿐이죠 그댈 위해 해줄 게 없어 모두 이해할게요 그댈 아끼는 맘 그분들도 같을 거란 걸  한참 동안을 비틀거렸죠 그댈 사랑했던 그만큼 떠나가요 아주 먼 곳으로 그대 소식 내게 올 수 없을 그만큼 다 잊어요 내겐 마지막이 될 사람도 모두 다 버려두고 갈게요  나를 위해 많이 애썼단 걸 알고 있죠 난 감사해요 허나 이룰 수 없는 건 어쩔 수 없죠 내가 용기 낼게요 이젠 죽는 날까지 사랑한대도 가질 수 없는 그대인걸  떠나가요 아주 먼 곳으로 그대 소식 내게 올 수 없을 그만큼 다 잊어요 내겐 마지막이 될 사람도 모두 다 버려두고 갈게요  떠나가요 아주 먼 곳으로 그대 소식 내게 올 수 없을 그만큼 혹시라도 내가 그리울 때면 세상에 내가 없다고 믿어요,Ballad,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/684.mp3,남성
685,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),날 사랑해서 떠난다며 눈물짓던 그대의 말을 믿을 수 없죠 하지만 나의 전부였던 그대가 힘들어하기에 잡을 수 없었죠  온통 너와의 기억뿐인 나를 위해서였다면 조금씩 무너져가는 날 날 위한다면  이대로 내 곁에 있어야 해요 나를 떠나면 안 돼요 세상의 모든 걸 잃어도 괜찮아요 그대만 있다면 그대만 있다면  함께 웃던 시간들을 함께했던 약속들을 지금 또 영원히 기억하겠어요 다시 한번 생각해요 무엇이 날 위한 건지 그대는 알고 있어요  영원히 내 곁을 지켜주세요 나를 떠나지 말아요 세상의 모든 걸 잃어도 난 좋아요 그대만 있다면 그대만 있다면  온통 그대의 생각뿐인 나를 위해서였다면 초라하게 쓰러지는 날 날 위한다면  이대로 내 곁에 있어야 해요 나를 떠나면 안 돼요 세상의 모든 걸 잃어도 괜찮아요 그대만 있다면 그대만 있다면  영원히 내 곁을 지켜주세요 나를 떠나지 말아요 세상의 모든 걸 잃어도 난 좋아요 그대만 있다면 그대만 있다면,Ballad,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/685.mp3,남성
686,헤어지자 말해요,박재정,헤어지자고 말하려 오늘 너에게 가다가 우리 추억 생각해 봤어 처음 본 네 얼굴 마주친 눈동자 가까스로 본 너의 그 미소들 손을 잡고 늘 걷던 거리에 첫눈을 보다가 문득 고백했던 그 순간 가보고 싶었던 식당 난생처음 준비한 선물 고맙다는 너의 그 눈물들이 바뀔까 봐 두려워 그대 먼저 헤어지자 말해요 나는 사실 그대에게 좋은 사람이 아녜요 그대 이제 날 떠난다 말해요 잠시라도 이 행복을 느껴서 고마웠다고 시간이 지나고 나면 나는 어쩔 수 없을 걸 문득 너의 사진 보겠지 새로 사귄 친구 함께 웃음 띤 네 얼굴 보면 말할 수 없을 묘한 감정들이 힘들단 걸 알지만 그대 먼저 헤어지자 말해요 나는 사실 그대에게 좋은 사람이 아녜요 그대 이제 날 떠난다 말해요 잠시라도 이 행복을 느껴서 고마웠다고 한 번은 널 볼 수 있을까 이기적인 거 나도 잘 알아 그땐 그럴 수밖에 없던 어린 내게 한 번만 더 기회를 주길 그댈 정말 사랑했다 말해요 나는 사실 그대에게 좋은 사람이 되고 싶었어 영영 다신 못 본다 해도 그댈 위한 이 노래가 당신을 영원히 사랑할 테니,Ballad,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/686.mp3,남성
